Time,Source,Topic,SampleTime,PerfCounter,Elapsed
2025-01-21T12:00:40-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959931.25208,1314998.918381541,0.0191
2025-01-21T12:00:40-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959931.254046,1314998.918426833,0.0124
2025-01-21T12:00:40-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959931.000422,1314998.918783208,0.0238
2025-01-21T12:00:40-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959931.1504993,1314998.919180458,0.3572
2025-01-21T12:00:40-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959931.1504993,1314998.919568625,0.3555
2025-01-21T12:00:40-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959931.83404,1314998.920904166,1.3054
2025-01-21T12:00:40-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959931.3012323,1314998.920985916,0.0513
2025-01-21T12:00:40-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959931.981496,1314998.9210485,0.0307
2025-01-21T12:00:40-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959931.2009625,1314998.921310833,0.0155
2025-01-21T12:00:40-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959931.2029285,1314998.921358416,0.0123
2025-01-21T12:00:40-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959930.950615,1314998.92169925,0.0223
2025-01-21T12:00:40-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959931.100364,1314998.922099208,0.3635
2025-01-21T12:00:40-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959931.100364,1314998.922504458,0.3625
2025-01-21T12:00:40-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959931.784888,1314998.924003583,1.4650
2025-01-21T12:00:40-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959931.254046,1314998.924091083,0.0535
2025-01-21T12:00:40-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959931.932344,1314998.924158833,0.0340
2025-01-21T12:00:40-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959931.15181,1314998.924557291,0.0160
2025-01-21T12:00:40-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959931.15181,1314998.924603708,0.0128
2025-01-21T12:00:40-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959930.9004793,1314998.924965666,0.0310
2025-01-21T12:00:40-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959931.050557,1314998.925382416,0.3789
2025-01-21T12:00:40-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959931.050557,1314998.925776791,0.3610
2025-01-21T12:00:40-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959931.7357364,1314998.927164583,1.3543
2025-01-21T12:00:40-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959931.2029285,1314998.927247666,0.0485
2025-01-21T12:00:40-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959931.883192,1314998.92731125,0.0313
2025-01-21T12:00:40-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959931.1006923,1314998.927581416,0.0162
2025-01-21T12:00:40-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959931.1006923,1314998.92762525,0.0122
2025-01-21T12:00:40-0500,brnbci.sigproc.model.chang_text.unit.ChangTextDecoder,MODEL,0.0,1314998.92814875,0.4457
2025-01-21T12:00:40-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959930.8503447,1314998.928479791,0.0244
2025-01-21T12:00:40-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959931.000422,1314998.928874375,0.3570
2025-01-21T12:00:40-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959931.000422,1314998.929273666,0.3684
2025-01-21T12:00:40-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959931.686584,1314998.930656458,1.3524
2025-01-21T12:00:40-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959931.15181,1314998.930744958,0.0503
2025-01-21T12:00:40-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959931.83404,1314998.930812916,0.0313
2025-01-21T12:00:40-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959931.05154,1314998.931106291,0.0168
2025-01-21T12:00:40-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959931.053506,1314998.93115225,0.0125
2025-01-21T12:00:40-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959930.8005376,1314998.931502333,0.0222
2025-01-21T12:00:40-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959930.950615,1314998.931889083,0.3505
2025-01-21T12:00:40-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959930.950615,1314998.932275666,0.3525
2025-01-21T12:00:40-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959931.637432,1314998.933664916,1.3579
2025-01-21T12:00:40-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959931.1006923,1314998.933762625,0.0560
2025-01-21T12:00:40-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959931.784888,1314998.933827333,0.0300
2025-01-21T12:00:40-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959931.0004225,1314998.93408475,0.0153
2025-01-21T12:00:40-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959931.0023885,1314998.934128833,0.0120
2025-01-21T12:00:40-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959930.750402,1314998.93445575,0.0233
2025-01-21T12:00:40-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959930.9004793,1314998.934847416,0.3557
2025-01-21T12:00:40-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959930.9004793,1314998.935237833,0.3586
2025-01-21T12:00:40-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959931.5882797,1314998.93656975,1.2985
2025-01-21T12:00:40-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959931.053506,1314998.936651,0.0463
2025-01-21T12:00:40-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959931.7357364,1314998.936712708,0.0300
2025-01-21T12:00:40-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959930.95127,1314998.937016,0.0148
2025-01-21T12:00:40-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959930.95127,1314998.937062,0.0116
2025-01-21T12:00:40-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959930.700595,1314998.93742325,0.0250
2025-01-21T12:00:40-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959930.8503447,1314998.937820916,0.3583
2025-01-21T12:00:40-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959930.8503447,1314998.938206666,0.3543
2025-01-21T12:00:40-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959931.5391283,1314998.939593958,1.3576
2025-01-21T12:00:40-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959931.0023885,1314998.939680041,0.0515
2025-01-21T12:00:40-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959931.686584,1314998.939748333,0.0318
2025-01-21T12:00:40-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959930.9021177,1314998.939999333,0.0144
2025-01-21T12:00:40-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959930.9040837,1314998.940046333,0.0114
2025-01-21T12:00:40-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959930.65046,1314998.940387541,0.0221
2025-01-21T12:00:40-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959930.8005376,1314998.940775208,0.3522
2025-01-21T12:00:40-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959930.8005376,1314998.941163458,0.3524
2025-01-21T12:00:40-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959931.489976,1314998.942584541,1.3100
2025-01-21T12:00:40-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959930.95127,1314998.942699,0.0563
2025-01-21T12:00:40-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959931.637432,1314998.942765916,0.0313
2025-01-21T12:00:40-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959930.8510003,1314998.94309225,0.0177
2025-01-21T12:00:40-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959930.8529663,1314998.94313875,0.0126
2025-01-21T12:00:40-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959930.6006527,1314998.9435335,0.0275
2025-01-21T12:00:40-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959930.750402,1314998.943944083,0.3582
2025-01-21T12:00:40-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959930.750402,1314998.944334458,0.3545
2025-01-21T12:00:40-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959931.4408236,1314998.945701041,1.3332
2025-01-21T12:00:40-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959930.9040837,1314998.945792083,0.0544
2025-01-21T12:00:40-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959931.5882797,1314998.945859041,0.0314
2025-01-21T12:00:40-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959930.801848,1314998.946137416,0.0159
2025-01-21T12:00:40-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959930.801848,1314998.946183125,0.0126
2025-01-21T12:00:40-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959930.550517,1314998.946507958,0.0225
2025-01-21T12:00:40-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959930.700595,1314998.946894833,0.3518
2025-01-21T12:00:40-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959930.700595,1314998.947284791,0.3543
2025-01-21T12:00:40-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959931.391672,1314998.948561416,1.2431
2025-01-21T12:00:40-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959930.8529663,1314998.948640708,0.0493
2025-01-21T12:00:40-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959931.5391283,1314998.948707375,0.0304
2025-01-21T12:00:40-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959930.75073,1314998.948987958,0.0145
2025-01-21T12:00:40-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959930.75073,1314998.949030416,0.0122
2025-01-21T12:00:40-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959930.5003824,1314998.949365583,0.0229
2025-01-21T12:00:40-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959930.65046,1314998.949759041,0.3536
2025-01-21T12:00:40-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959930.65046,1314998.950146208,0.3509
2025-01-21T12:00:40-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959931.3425198,1314998.951457666,1.2513
2025-01-21T12:00:40-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959930.801848,1314998.951538416,0.0471
2025-01-21T12:00:40-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959931.489976,1314998.951604041,0.0303
2025-01-21T12:00:40-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959930.7015777,1314998.951860458,0.0144
2025-01-21T12:00:40-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959930.7035437,1314998.951904208,0.0118
2025-01-21T12:00:40-0500,brnbci.sigproc.model.chang_text.unit.ChangTextDecoder,MODEL,0.0,1314998.952483583,0.5107
2025-01-21T12:00:40-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959930.4505754,1314998.952932375,0.0248
2025-01-21T12:00:40-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959930.6006527,1314998.953322875,0.3535
2025-01-21T12:00:40-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959930.6006527,1314998.953711375,0.3544
2025-01-21T12:00:40-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959931.293368,1314998.955190333,1.4484
2025-01-21T12:00:40-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959930.75073,1314998.9552825,0.0550
2025-01-21T12:00:40-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959931.4408236,1314998.9553465,0.0309
2025-01-21T12:00:40-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959930.6504602,1314998.955611083,0.0172
2025-01-21T12:00:40-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959930.6524262,1314998.9556565,0.0121
2025-01-21T12:00:40-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959930.4004397,1314998.955999583,0.0222
2025-01-21T12:00:40-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959930.550517,1314998.956395125,0.3570
2025-01-21T12:00:40-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959930.550517,1314998.956781375,0.3550
2025-01-21T12:00:40-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959931.2442155,1314998.958083416,1.2466
2025-01-21T12:00:40-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959930.7035437,1314998.958159041,0.0453
2025-01-21T12:00:40-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959931.391672,1314998.9582245,0.0308
2025-01-21T12:00:40-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959930.601308,1314998.958475708,0.0140
2025-01-21T12:00:40-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959930.601308,1314998.958519625,0.0120
2025-01-21T12:00:40-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959930.3506327,1314998.958846291,0.0217
2025-01-21T12:00:40-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959930.5003824,1314998.959241208,0.3545
2025-01-21T12:00:40-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959930.5003824,1314998.959633208,0.3564
2025-01-21T12:00:40-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959931.195064,1314998.961043708,1.3797
2025-01-21T12:00:40-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959930.6524262,1314998.961156791,0.0578
2025-01-21T12:00:40-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959931.3425198,1314998.96122475,0.0318
2025-01-21T12:00:40-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959930.5521555,1314998.961524,0.0169
2025-01-21T12:00:40-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959930.5541215,1314998.961569291,0.0125
2025-01-21T12:00:40-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959930.3004975,1314998.961924875,0.0237
2025-01-21T12:00:40-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959930.4505754,1314998.962328333,0.3664
2025-01-21T12:00:40-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959930.4505754,1314998.962724458,0.3631
2025-01-21T12:00:40-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959931.145912,1314998.964294458,1.5398
2025-01-21T12:00:40-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959930.601308,1314998.964374375,0.0477
2025-01-21T12:00:40-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959931.293368,1314998.964436208,0.0302
2025-01-21T12:00:40-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959930.501038,1314998.964703916,0.0154
2025-01-21T12:00:40-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959930.503004,1314998.964751041,0.0123
2025-01-21T12:00:40-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959930.2503624,1314998.96507875,0.0220
2025-01-21T12:00:40-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959930.4004397,1314998.965468208,0.3532
2025-01-21T12:00:40-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959930.4004397,1314998.965871041,0.3674
2025-01-21T12:00:40-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959931.09676,1314998.967148416,1.2473
2025-01-21T12:00:40-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959930.5541215,1314998.967229166,0.0460
2025-01-21T12:00:40-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959931.2442155,1314998.967288541,0.0298
2025-01-21T12:00:40-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959930.4518857,1314998.967543958,0.0136
2025-01-21T12:00:40-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959930.4518857,1314998.967586791,0.0116
2025-01-21T12:00:40-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959930.2005553,1314998.967919,0.0215
2025-01-21T12:00:40-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959930.3506327,1314998.968304041,0.3489
2025-01-21T12:00:40-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959930.3506327,1314998.968754083,0.3496
2025-01-21T12:00:41-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959930.9984565,1314998.97178875,3.0049
2025-01-21T12:00:41-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959930.503004,1314998.971917875,0.0631
2025-01-21T12:00:41-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959931.195064,1314998.971990541,0.0330
2025-01-21T12:00:41-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959930.400768,1314998.972304958,0.0184
2025-01-21T12:00:41-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959930.400768,1314998.972352791,0.0135
2025-01-21T12:00:41-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959930.15042,1314998.97271175,0.0234
2025-01-21T12:00:41-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959930.3004975,1314998.973106333,0.3582
2025-01-21T12:00:41-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959930.3004975,1314998.973497375,0.3540
2025-01-21T12:00:41-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959930.949304,1314998.974934666,1.4066
2025-01-21T12:00:41-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959930.4518857,1314998.975018791,0.0535
2025-01-21T12:00:41-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959931.145912,1314998.9750865,0.0315
2025-01-21T12:00:41-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959930.3516154,1314998.975380583,0.0158
2025-01-21T12:00:41-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959930.3535814,1314998.975424625,0.0122
2025-01-21T12:00:41-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959930.100613,1314998.975776791,0.0221
2025-01-21T12:00:41-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959930.2503624,1314998.9761685,0.3547
2025-01-21T12:00:41-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959930.2503624,1314998.976553625,0.3535
2025-01-21T12:00:41-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959930.900152,1314998.977809791,1.2225
2025-01-21T12:00:41-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959930.400768,1314998.977907375,0.0660
2025-01-21T12:00:41-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959931.09676,1314998.97800775,0.0378
2025-01-21T12:00:41-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959930.300498,1314998.97839425,0.0195
2025-01-21T12:00:41-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959930.302464,1314998.978454625,0.0127
2025-01-21T12:00:41-0500,brnbci.sigproc.model.chang_text.unit.ChangTextDecoder,MODEL,0.0,1314998.979085791,0.5496
2025-01-21T12:00:41-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959930.0504775,1314998.979346375,0.0261
2025-01-21T12:00:41-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959930.2005553,1314998.979743583,0.3581
2025-01-21T12:00:41-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959930.2005553,1314998.980152166,0.3778
2025-01-21T12:00:41-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959930.851,1314998.981756583,1.5481
2025-01-21T12:00:41-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959930.3535814,1314998.981850208,0.0522
2025-01-21T12:00:41-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959930.9984565,1314998.9819185,0.0328
2025-01-21T12:00:41-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959930.2513456,1314998.982214666,0.0214
2025-01-21T12:00:41-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959930.2513456,1314998.982263333,0.0140
2025-01-21T12:00:41-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959930.0003424,1314999.018424416,0.0284
2025-01-21T12:00:41-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959930.15042,1314999.018825791,0.3588
2025-01-21T12:00:41-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959930.15042,1314999.019216833,0.3572
2025-01-21T12:00:41-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959930.8018484,1314999.020613458,1.3623
2025-01-21T12:00:41-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959930.302464,1314999.020706708,0.0590
2025-01-21T12:00:41-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959930.949304,1314999.020775,0.0332
2025-01-21T12:00:41-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959930.2021937,1314999.021057958,0.0210
2025-01-21T12:00:41-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959930.2041593,1314999.021104833,0.0138
2025-01-21T12:00:41-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959930.100613,1314999.021786458,0.3735
2025-01-21T12:00:41-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959930.100613,1314999.022182958,0.3648
